# Residuals   
# Time        	p             	Ux            	Uy            	Uz            
7.515         	6.909605e-05	3.824936e-05	2.382890e-05	2.733566e-05
7.52          	6.885619e-05	3.816341e-05	2.374996e-05	2.726067e-05
7.525         	6.861731e-05	3.807774e-05	2.367136e-05	2.718596e-05
7.53          	6.837895e-05	3.799241e-05	2.359318e-05	2.711132e-05
7.535         	6.814072e-05	3.790734e-05	2.351538e-05	2.703696e-05
7.54          	6.790395e-05	3.782267e-05	2.343804e-05	2.696287e-05
7.545         	6.766876e-05	3.773857e-05	2.336116e-05	2.688906e-05
7.55          	6.743449e-05	3.765483e-05	2.328470e-05	2.681539e-05
7.555         	6.720219e-05	3.757151e-05	2.320857e-05	2.674204e-05
7.56          	6.697078e-05	3.748868e-05	2.313293e-05	2.666903e-05
7.565         	6.674130e-05	3.740625e-05	2.305770e-05	2.659636e-05
7.57          	6.651352e-05	3.732432e-05	2.298287e-05	2.652393e-05
7.575         	6.628725e-05	3.724289e-05	2.290851e-05	2.645175e-05
7.58          	6.606225e-05	3.716163e-05	2.283460e-05	2.637980e-05
7.585         	6.583946e-05	3.708047e-05	2.276126e-05	2.630813e-05
7.59          	6.561721e-05	3.699974e-05	2.268842e-05	2.623679e-05
7.595         	6.539722e-05	3.691933e-05	2.261610e-05	2.616577e-05
7.6           	6.517820e-05	3.683928e-05	2.254419e-05	2.609511e-05
7.605         	6.496204e-05	3.675979e-05	2.247279e-05	2.602480e-05
7.61          	6.474744e-05	3.668076e-05	2.240190e-05	2.595481e-05
7.615         	6.453396e-05	3.660204e-05	2.233146e-05	2.588517e-05
7.62          	6.432197e-05	3.652367e-05	2.226152e-05	2.581598e-05
7.625         	6.411179e-05	3.644588e-05	2.219195e-05	2.574712e-05
7.63          	6.390332e-05	3.636863e-05	2.212288e-05	2.567850e-05
7.635         	6.369627e-05	3.629174e-05	2.205429e-05	2.561033e-05
7.64          	6.349141e-05	3.621524e-05	2.198619e-05	2.554255e-05
7.645         	6.328808e-05	3.613915e-05	2.191861e-05	2.547517e-05
7.65          	6.308641e-05	3.606336e-05	2.185148e-05	2.540823e-05
7.655         	6.288643e-05	3.598784e-05	2.178481e-05	2.534173e-05
7.66          	6.268755e-05	3.591268e-05	2.171869e-05	2.527571e-05
7.665         	6.249033e-05	3.583793e-05	2.165299e-05	2.521020e-05
7.67          	6.229471e-05	3.576372e-05	2.158783e-05	2.514523e-05
7.675         	6.210215e-05	3.568999e-05	2.152319e-05	2.508081e-05
7.68          	6.191247e-05	3.561666e-05	2.145904e-05	2.501694e-05
7.685         	6.172445e-05	3.554390e-05	2.139553e-05	2.495354e-05
7.69          	6.153833e-05	3.547159e-05	2.133259e-05	2.489046e-05
7.695         	6.135408e-05	3.539957e-05	2.127019e-05	2.482776e-05
7.7           	6.117130e-05	3.532790e-05	2.120841e-05	2.476549e-05
7.705         	6.099074e-05	3.525666e-05	2.114723e-05	2.470368e-05
7.71          	6.081239e-05	3.518589e-05	2.108653e-05	2.464227e-05
7.715         	6.063726e-05	3.511552e-05	2.102636e-05	2.458134e-05
7.72          	6.046401e-05	3.504561e-05	2.096663e-05	2.452092e-05
7.725         	6.029379e-05	3.497637e-05	2.090742e-05	2.446094e-05
7.73          	6.012606e-05	3.490766e-05	2.084883e-05	2.440142e-05
7.735         	5.996030e-05	3.483936e-05	2.079082e-05	2.434242e-05
7.74          	5.979594e-05	3.477149e-05	2.073338e-05	2.428388e-05
7.745         	5.963328e-05	3.470400e-05	2.067640e-05	2.422577e-05
7.75          	5.947267e-05	3.463678e-05	2.061990e-05	2.416803e-05
7.755         	5.931449e-05	3.456987e-05	2.056389e-05	2.411070e-05
7.76          	5.915845e-05	3.450327e-05	2.050835e-05	2.405383e-05
7.765         	5.900522e-05	3.443703e-05	2.045341e-05	2.399747e-05
7.77          	5.885407e-05	3.437116e-05	2.039908e-05	2.394151e-05
7.775         	5.870549e-05	3.430573e-05	2.034533e-05	2.388598e-05
7.78          	5.855823e-05	3.424073e-05	2.029208e-05	2.383083e-05
7.785         	5.841331e-05	3.417615e-05	2.023941e-05	2.377612e-05
7.79          	5.827118e-05	3.411199e-05	2.018724e-05	2.372182e-05
7.795         	5.813229e-05	3.404824e-05	2.013575e-05	2.366789e-05
7.8           	5.799558e-05	3.398484e-05	2.008482e-05	2.361446e-05
7.805         	5.786128e-05	3.392173e-05	2.003442e-05	2.356144e-05
7.81          	5.772922e-05	3.385894e-05	1.998454e-05	2.350873e-05
7.815         	5.759955e-05	3.379654e-05	1.993523e-05	2.345642e-05
7.82          	5.747159e-05	3.373452e-05	1.988645e-05	2.340458e-05
7.825         	5.734559e-05	3.367275e-05	1.983817e-05	2.335315e-05
7.83          	5.722120e-05	3.361140e-05	1.979047e-05	2.330217e-05
7.835         	5.709867e-05	3.355046e-05	1.974341e-05	2.325162e-05
7.84          	5.697844e-05	3.348997e-05	1.969685e-05	2.320156e-05
7.845         	5.685995e-05	3.342987e-05	1.965087e-05	2.315194e-05
7.85          	5.674312e-05	3.337027e-05	1.960540e-05	2.310269e-05
7.855         	5.662777e-05	3.331096e-05	1.956041e-05	2.305384e-05
7.86          	5.651499e-05	3.325195e-05	1.951585e-05	2.300539e-05
7.865         	5.640433e-05	3.319325e-05	1.947180e-05	2.295731e-05
7.87          	5.629610e-05	3.313501e-05	1.942834e-05	2.290952e-05
7.875         	5.619008e-05	3.307737e-05	1.938548e-05	2.286211e-05
7.88          	5.608627e-05	3.302015e-05	1.934317e-05	2.281516e-05
7.885         	5.598322e-05	3.296318e-05	1.930146e-05	2.276865e-05
7.89          	5.588164e-05	3.290663e-05	1.926023e-05	2.272251e-05
7.895         	5.578136e-05	3.285062e-05	1.921954e-05	2.267667e-05
7.9           	5.568225e-05	3.279502e-05	1.917935e-05	2.263121e-05
7.905         	5.558424e-05	3.273975e-05	1.913977e-05	2.258614e-05
7.91          	5.548814e-05	3.268493e-05	1.910066e-05	2.254140e-05
7.915         	5.539352e-05	3.263046e-05	1.906198e-05	2.249695e-05
7.92          	5.530075e-05	3.257629e-05	1.902367e-05	2.245284e-05
7.925         	5.520994e-05	3.252240e-05	1.898587e-05	2.240907e-05
7.93          	5.512101e-05	3.246900e-05	1.894856e-05	2.236562e-05
7.935         	5.503332e-05	3.241611e-05	1.891180e-05	2.232251e-05
7.94          	5.494734e-05	3.236349e-05	1.887556e-05	2.227979e-05
7.945         	5.486247e-05	3.231132e-05	1.883978e-05	2.223746e-05
7.95          	5.477835e-05	3.225952e-05	1.880438e-05	2.219550e-05
7.955         	5.469584e-05	3.220805e-05	1.876937e-05	2.215395e-05
7.96          	5.461469e-05	3.215693e-05	1.873473e-05	2.211279e-05
7.965         	5.453475e-05	3.210620e-05	1.870060e-05	2.207203e-05
7.97          	5.445614e-05	3.205581e-05	1.866687e-05	2.203162e-05
7.975         	5.437883e-05	3.200574e-05	1.863352e-05	2.199154e-05
7.98          	5.430243e-05	3.195600e-05	1.860060e-05	2.195184e-05
7.985         	5.422743e-05	3.190658e-05	1.856811e-05	2.191253e-05
7.99          	5.415372e-05	3.185759e-05	1.853610e-05	2.187366e-05
7.995         	5.408150e-05	3.180896e-05	1.850453e-05	2.183518e-05
8             	5.401038e-05	3.176070e-05	1.847342e-05	2.179709e-05
8.005         	5.394013e-05	3.171291e-05	1.844274e-05	2.175941e-05
8.01          	5.387180e-05	3.166558e-05	1.841251e-05	2.172216e-05
8.015         	5.380465e-05	3.161860e-05	1.838276e-05	2.168527e-05
8.02          	5.373916e-05	3.157190e-05	1.835352e-05	2.164870e-05
8.025         	5.367482e-05	3.152544e-05	1.832482e-05	2.161254e-05
8.03          	5.361132e-05	3.147935e-05	1.829669e-05	2.157673e-05
8.035         	5.354877e-05	3.143366e-05	1.826908e-05	2.154125e-05
8.04          	5.348728e-05	3.138830e-05	1.824189e-05	2.150609e-05
8.045         	5.342653e-05	3.134323e-05	1.821513e-05	2.147132e-05
8.05          	5.336701e-05	3.129844e-05	1.818881e-05	2.143688e-05
8.055         	5.330881e-05	3.125405e-05	1.816299e-05	2.140283e-05
8.06          	5.325113e-05	3.121004e-05	1.813753e-05	2.136908e-05
8.065         	5.319391e-05	3.116641e-05	1.811246e-05	2.133564e-05
8.07          	5.313818e-05	3.112326e-05	1.808773e-05	2.130252e-05
8.075         	5.308264e-05	3.108048e-05	1.806331e-05	2.126973e-05
8.08          	5.302826e-05	3.103799e-05	1.803918e-05	2.123725e-05
8.085         	5.297512e-05	3.099581e-05	1.801540e-05	2.120506e-05
8.09          	5.292317e-05	3.095388e-05	1.799189e-05	2.117319e-05
8.095         	5.287224e-05	3.091216e-05	1.796870e-05	2.114157e-05
8.1           	5.282225e-05	3.087081e-05	1.794587e-05	2.111026e-05
8.105         	5.277266e-05	3.082982e-05	1.792334e-05	2.107924e-05
8.11          	5.272392e-05	3.078911e-05	1.790114e-05	2.104853e-05
8.115         	5.267581e-05	3.074860e-05	1.787928e-05	2.101813e-05
8.12          	5.262813e-05	3.070837e-05	1.785777e-05	2.098798e-05
8.125         	5.258186e-05	3.066850e-05	1.783661e-05	2.095812e-05
8.13          	5.253653e-05	3.062912e-05	1.781575e-05	2.092849e-05
8.135         	5.248984e-05	3.059004e-05	1.779520e-05	2.089907e-05
8.14          	5.244580e-05	3.055125e-05	1.777491e-05	2.086991e-05
8.145         	5.240172e-05	3.051273e-05	1.775485e-05	2.084096e-05
8.15          	5.235824e-05	3.047447e-05	1.773513e-05	2.081221e-05
8.155         	5.231504e-05	3.043659e-05	1.771569e-05	2.078365e-05
8.16          	5.227314e-05	3.039897e-05	1.769655e-05	2.075530e-05
8.165         	5.223185e-05	3.036155e-05	1.767768e-05	2.072709e-05
8.17          	5.219150e-05	3.032441e-05	1.765908e-05	2.069907e-05
8.175         	5.215170e-05	3.028759e-05	1.764072e-05	2.067124e-05
8.18          	5.211266e-05	3.025106e-05	1.762254e-05	2.064359e-05
8.185         	5.207314e-05	3.021495e-05	1.760456e-05	2.061606e-05
8.19          	5.203459e-05	3.017918e-05	1.758679e-05	2.058871e-05
8.195         	5.199678e-05	3.014377e-05	1.756925e-05	2.056157e-05
8.2           	5.195960e-05	3.010861e-05	1.755195e-05	2.053460e-05
8.205         	5.192299e-05	3.007366e-05	1.753486e-05	2.050777e-05
8.21          	5.188707e-05	3.003888e-05	1.751800e-05	2.048113e-05
8.215         	5.185128e-05	3.000434e-05	1.750127e-05	2.045469e-05
8.22          	5.181613e-05	2.997011e-05	1.748475e-05	2.042844e-05
8.225         	5.178150e-05	2.993611e-05	1.746851e-05	2.040237e-05
8.23          	5.174693e-05	2.990239e-05	1.745248e-05	2.037652e-05
8.235         	5.171283e-05	2.986887e-05	1.743669e-05	2.035085e-05
8.24          	5.167921e-05	2.983567e-05	1.742108e-05	2.032535e-05
8.245         	5.164579e-05	2.980279e-05	1.740571e-05	2.029999e-05
8.25          	5.161333e-05	2.977012e-05	1.739054e-05	2.027479e-05
8.255         	5.158153e-05	2.973766e-05	1.737559e-05	2.024969e-05
8.26          	5.155066e-05	2.970542e-05	1.736085e-05	2.022470e-05
8.265         	5.152128e-05	2.967354e-05	1.734630e-05	2.019987e-05
8.27          	5.149124e-05	2.964185e-05	1.733187e-05	2.017519e-05
8.275         	5.146132e-05	2.961036e-05	1.731761e-05	2.015062e-05
8.28          	5.143215e-05	2.957911e-05	1.730356e-05	2.012621e-05
8.285         	5.140352e-05	2.954800e-05	1.728969e-05	2.010194e-05
8.29          	5.137459e-05	2.951706e-05	1.727599e-05	2.007775e-05
8.295         	5.134624e-05	2.948602e-05	1.726249e-05	2.005374e-05
8.3           	5.131975e-05	2.945517e-05	1.724916e-05	2.002976e-05
8.305         	5.129281e-05	2.942458e-05	1.723597e-05	2.000586e-05
8.31          	5.126484e-05	2.939413e-05	1.722298e-05	1.998202e-05
8.315         	5.123666e-05	2.936379e-05	1.721013e-05	1.995827e-05
8.32          	5.120950e-05	2.933352e-05	1.719740e-05	1.993457e-05
8.325         	5.118271e-05	2.930334e-05	1.718481e-05	1.991101e-05
8.33          	5.115632e-05	2.927323e-05	1.717240e-05	1.988755e-05
8.335         	5.113034e-05	2.924326e-05	1.716016e-05	1.986421e-05
8.34          	5.110458e-05	2.921341e-05	1.714804e-05	1.984103e-05
8.345         	5.107920e-05	2.918368e-05	1.713604e-05	1.981796e-05
8.35          	5.105464e-05	2.915401e-05	1.712417e-05	1.979501e-05
8.355         	5.103066e-05	2.912451e-05	1.711246e-05	1.977220e-05
8.36          	5.100640e-05	2.909516e-05	1.710087e-05	1.974953e-05
8.365         	5.098279e-05	2.906592e-05	1.708951e-05	1.972698e-05
8.37          	5.095922e-05	2.903678e-05	1.707829e-05	1.970451e-05
8.375         	5.093601e-05	2.900773e-05	1.706717e-05	1.968214e-05
8.38          	5.091318e-05	2.897882e-05	1.705620e-05	1.965989e-05
8.385         	5.089043e-05	2.894999e-05	1.704532e-05	1.963772e-05
8.39          	5.086745e-05	2.892124e-05	1.703452e-05	1.961569e-05
8.395         	5.084438e-05	2.889257e-05	1.702387e-05	1.959371e-05
8.4           	5.082158e-05	2.886399e-05	1.701339e-05	1.957180e-05
8.405         	5.079950e-05	2.883546e-05	1.700298e-05	1.954993e-05
8.41          	5.077774e-05	2.880701e-05	1.699271e-05	1.952815e-05
8.415         	5.075634e-05	2.877860e-05	1.698248e-05	1.950638e-05
8.42          	5.073486e-05	2.875027e-05	1.697236e-05	1.948468e-05
8.425         	5.071382e-05	2.872208e-05	1.696236e-05	1.946307e-05
8.43          	5.069276e-05	2.869391e-05	1.695244e-05	1.944149e-05
8.435         	5.067195e-05	2.866578e-05	1.694266e-05	1.941994e-05
8.44          	5.065133e-05	2.863772e-05	1.693299e-05	1.939847e-05
8.445         	5.063041e-05	2.860971e-05	1.692342e-05	1.937705e-05
8.45          	5.060999e-05	2.858180e-05	1.691388e-05	1.935569e-05
8.455         	5.058969e-05	2.855397e-05	1.690440e-05	1.933439e-05
8.46          	5.056941e-05	2.852622e-05	1.689500e-05	1.931316e-05
8.465         	5.054991e-05	2.849849e-05	1.688565e-05	1.929199e-05
8.47          	5.053024e-05	2.847078e-05	1.687633e-05	1.927085e-05
8.475         	5.051063e-05	2.844308e-05	1.686708e-05	1.924983e-05
8.48          	5.049102e-05	2.841543e-05	1.685788e-05	1.922890e-05
8.485         	5.047104e-05	2.838779e-05	1.684876e-05	1.920804e-05
8.49          	5.045147e-05	2.836015e-05	1.683974e-05	1.918720e-05
8.495         	5.043374e-05	2.833253e-05	1.683084e-05	1.916640e-05
8.5           	5.041631e-05	2.830494e-05	1.682194e-05	1.914565e-05
8.505         	5.039814e-05	2.827739e-05	1.681307e-05	1.912496e-05
8.51          	5.037953e-05	2.824985e-05	1.680421e-05	1.910435e-05
8.515         	5.036086e-05	2.822232e-05	1.679543e-05	1.908379e-05
8.52          	5.034254e-05	2.819479e-05	1.678671e-05	1.906330e-05
8.525         	5.032432e-05	2.816727e-05	1.677804e-05	1.904285e-05
8.53          	5.030575e-05	2.813977e-05	1.676935e-05	1.902245e-05
8.535         	5.028761e-05	2.811224e-05	1.676067e-05	1.900210e-05
8.54          	5.026904e-05	2.808469e-05	1.675199e-05	1.898179e-05
8.545         	5.025095e-05	2.805717e-05	1.674338e-05	1.896156e-05
8.55          	5.023302e-05	2.802965e-05	1.673487e-05	1.894139e-05
8.555         	5.021478e-05	2.800215e-05	1.672642e-05	1.892129e-05
8.56          	5.019644e-05	2.797464e-05	1.671803e-05	1.890121e-05
8.565         	5.017822e-05	2.794705e-05	1.670968e-05	1.888116e-05
8.57          	5.016027e-05	2.791951e-05	1.670142e-05	1.886114e-05
8.575         	5.014253e-05	2.789197e-05	1.669319e-05	1.884114e-05
8.58          	5.012488e-05	2.786443e-05	1.668495e-05	1.882120e-05
8.585         	5.010641e-05	2.783698e-05	1.667676e-05	1.880132e-05
8.59          	5.008786e-05	2.780958e-05	1.666859e-05	1.878148e-05
8.595         	5.007003e-05	2.778219e-05	1.666045e-05	1.876172e-05
8.6           	5.005191e-05	2.775475e-05	1.665233e-05	1.874205e-05
8.605         	5.003320e-05	2.772727e-05	1.664421e-05	1.872244e-05
8.61          	5.001474e-05	2.769981e-05	1.663611e-05	1.870289e-05
8.615         	4.999677e-05	2.767234e-05	1.662800e-05	1.868335e-05
8.62          	4.997861e-05	2.764486e-05	1.661994e-05	1.866381e-05
8.625         	4.996061e-05	2.761739e-05	1.661186e-05	1.864430e-05
8.63          	4.994485e-05	2.758990e-05	1.660377e-05	1.862482e-05
8.635         	4.992718e-05	2.756239e-05	1.659567e-05	1.860536e-05
8.64          	4.990995e-05	2.753483e-05	1.658759e-05	1.858590e-05
8.645         	4.989235e-05	2.750724e-05	1.657955e-05	1.856646e-05
8.65          	4.987425e-05	2.747962e-05	1.657156e-05	1.854705e-05
8.655         	4.985559e-05	2.745202e-05	1.656355e-05	1.852768e-05
8.66          	4.983741e-05	2.742437e-05	1.655558e-05	1.850829e-05
8.665         	4.981911e-05	2.739672e-05	1.654762e-05	1.848892e-05
8.67          	4.980087e-05	2.736908e-05	1.653965e-05	1.846955e-05
8.675         	4.978275e-05	2.734144e-05	1.653169e-05	1.845019e-05
8.68          	4.976446e-05	2.731383e-05	1.652374e-05	1.843086e-05
8.685         	4.974596e-05	2.728619e-05	1.651580e-05	1.841152e-05
8.69          	4.972779e-05	2.725857e-05	1.650786e-05	1.839216e-05
8.695         	4.970919e-05	2.723090e-05	1.649991e-05	1.837283e-05
8.7           	4.969031e-05	2.720319e-05	1.649193e-05	1.835351e-05
8.705         	4.967150e-05	2.717544e-05	1.648396e-05	1.833420e-05
8.71          	4.965309e-05	2.714765e-05	1.647599e-05	1.831485e-05
8.715         	4.963447e-05	2.711983e-05	1.646800e-05	1.829553e-05
8.72          	4.961554e-05	2.709201e-05	1.645998e-05	1.827625e-05
8.725         	4.959614e-05	2.706413e-05	1.645197e-05	1.825702e-05
8.73          	4.957650e-05	2.703616e-05	1.644393e-05	1.823779e-05
8.735         	4.955727e-05	2.700811e-05	1.643590e-05	1.821854e-05
8.74          	4.953831e-05	2.698004e-05	1.642786e-05	1.819930e-05
8.745         	4.951829e-05	2.695195e-05	1.641986e-05	1.818004e-05
8.75          	4.949816e-05	2.692386e-05	1.641186e-05	1.816079e-05
8.755         	4.947760e-05	2.689577e-05	1.640382e-05	1.814155e-05
8.76          	4.945692e-05	2.686766e-05	1.639579e-05	1.812230e-05
8.765         	4.943621e-05	2.683958e-05	1.638778e-05	1.810303e-05
8.77          	4.941525e-05	2.681148e-05	1.637977e-05	1.808374e-05
8.775         	4.939383e-05	2.678333e-05	1.637175e-05	1.806447e-05
8.78          	4.937228e-05	2.675513e-05	1.636370e-05	1.804521e-05
8.785         	4.935077e-05	2.672692e-05	1.635562e-05	1.802593e-05
8.79          	4.932876e-05	2.669863e-05	1.634758e-05	1.800660e-05
8.795         	4.930692e-05	2.667032e-05	1.633955e-05	1.798729e-05
8.8           	4.928456e-05	2.664195e-05	1.633150e-05	1.796797e-05
8.805         	4.926158e-05	2.661353e-05	1.632347e-05	1.794870e-05
8.81          	4.923875e-05	2.658506e-05	1.631544e-05	1.792943e-05
8.815         	4.921599e-05	2.655658e-05	1.630739e-05	1.791010e-05
8.82          	4.919284e-05	2.652808e-05	1.629936e-05	1.789077e-05
8.825         	4.916936e-05	2.649959e-05	1.629130e-05	1.787144e-05
8.83          	4.914643e-05	2.647103e-05	1.628321e-05	1.785208e-05
8.835         	4.912452e-05	2.644244e-05	1.627512e-05	1.783272e-05
8.84          	4.910196e-05	2.641380e-05	1.626701e-05	1.781334e-05
8.845         	4.908026e-05	2.638518e-05	1.625883e-05	1.779393e-05
8.85          	4.905775e-05	2.635652e-05	1.625061e-05	1.777450e-05
8.855         	4.903367e-05	2.632786e-05	1.624232e-05	1.775506e-05
8.86          	4.900966e-05	2.629919e-05	1.623397e-05	1.773561e-05
8.865         	4.898620e-05	2.627046e-05	1.622554e-05	1.771612e-05
8.87          	4.896159e-05	2.624169e-05	1.621707e-05	1.769657e-05
8.875         	4.893626e-05	2.621290e-05	1.620852e-05	1.767700e-05
8.88          	4.891092e-05	2.618407e-05	1.619991e-05	1.765740e-05
8.885         	4.888256e-05	2.615515e-05	1.619124e-05	1.763780e-05
8.89          	4.885388e-05	2.612619e-05	1.618250e-05	1.761816e-05
8.895         	4.882677e-05	2.609719e-05	1.617372e-05	1.759850e-05
8.9           	4.879983e-05	2.606812e-05	1.616488e-05	1.757881e-05
8.905         	4.877246e-05	2.603902e-05	1.615598e-05	1.755910e-05
8.91          	4.874503e-05	2.600988e-05	1.614701e-05	1.753938e-05
8.915         	4.871684e-05	2.598069e-05	1.613798e-05	1.751967e-05
8.92          	4.868941e-05	2.595148e-05	1.612888e-05	1.749995e-05
8.925         	4.866299e-05	2.592223e-05	1.611969e-05	1.748021e-05
8.93          	4.863505e-05	2.589293e-05	1.611044e-05	1.746046e-05
8.935         	4.860555e-05	2.586362e-05	1.610111e-05	1.744069e-05
8.94          	4.857523e-05	2.583426e-05	1.609172e-05	1.742086e-05
8.945         	4.854453e-05	2.580490e-05	1.608223e-05	1.740099e-05
8.95          	4.851348e-05	2.577546e-05	1.607268e-05	1.738108e-05
8.955         	4.848202e-05	2.574597e-05	1.606306e-05	1.736114e-05
8.96          	4.845026e-05	2.571643e-05	1.605334e-05	1.734116e-05
8.965         	4.841822e-05	2.568688e-05	1.604353e-05	1.732115e-05
8.97          	4.838596e-05	2.565727e-05	1.603363e-05	1.730108e-05
8.975         	4.835360e-05	2.562760e-05	1.602366e-05	1.728100e-05
8.98          	4.832334e-05	2.559785e-05	1.601359e-05	1.726090e-05
8.985         	4.829302e-05	2.556802e-05	1.600342e-05	1.724077e-05
8.99          	4.826090e-05	2.553812e-05	1.599316e-05	1.722060e-05
8.995         	4.822879e-05	2.550814e-05	1.598281e-05	1.720042e-05
9             	4.819580e-05	2.547811e-05	1.597235e-05	1.718024e-05
9.005         	4.816162e-05	2.544801e-05	1.596179e-05	1.716003e-05
9.01          	4.812689e-05	2.541779e-05	1.595113e-05	1.713977e-05
9.015         	4.809153e-05	2.538748e-05	1.594037e-05	1.711948e-05
9.02          	4.805531e-05	2.535714e-05	1.592952e-05	1.709915e-05
9.025         	4.801935e-05	2.532672e-05	1.591855e-05	1.707877e-05
9.03          	4.798337e-05	2.529624e-05	1.590747e-05	1.705835e-05
9.035         	4.794690e-05	2.526568e-05	1.589629e-05	1.703785e-05
9.04          	4.790993e-05	2.523503e-05	1.588503e-05	1.701733e-05
9.045         	4.787232e-05	2.520434e-05	1.587365e-05	1.699677e-05
9.05          	4.783447e-05	2.517358e-05	1.586216e-05	1.697617e-05
9.055         	4.779645e-05	2.514273e-05	1.585054e-05	1.695557e-05
9.06          	4.775848e-05	2.511179e-05	1.583879e-05	1.693496e-05
9.065         	4.772030e-05	2.508075e-05	1.582695e-05	1.691430e-05
9.07          	4.768068e-05	2.504963e-05	1.581500e-05	1.689360e-05
9.075         	4.763953e-05	2.501841e-05	1.580296e-05	1.687284e-05
9.08          	4.759966e-05	2.498712e-05	1.579082e-05	1.685207e-05
9.085         	4.756022e-05	2.495574e-05	1.577858e-05	1.683126e-05
9.09          	4.751966e-05	2.492425e-05	1.576623e-05	1.681042e-05
9.095         	4.747832e-05	2.489269e-05	1.575378e-05	1.678955e-05
9.1           	4.743677e-05	2.486107e-05	1.574121e-05	1.676866e-05
9.105         	4.739507e-05	2.482934e-05	1.572853e-05	1.674773e-05
9.11          	4.735334e-05	2.479751e-05	1.571574e-05	1.672676e-05
9.115         	4.731129e-05	2.476559e-05	1.570284e-05	1.670575e-05
9.12          	4.726821e-05	2.473357e-05	1.568982e-05	1.668468e-05
9.125         	4.722434e-05	2.470147e-05	1.567670e-05	1.666358e-05
9.13          	4.718008e-05	2.466928e-05	1.566349e-05	1.664241e-05
9.135         	4.713580e-05	2.463703e-05	1.565016e-05	1.662119e-05
9.14          	4.709083e-05	2.460471e-05	1.563673e-05	1.659992e-05
9.145         	4.704614e-05	2.457230e-05	1.562320e-05	1.657861e-05
9.15          	4.700090e-05	2.453980e-05	1.560956e-05	1.655726e-05
9.155         	4.695517e-05	2.450721e-05	1.559582e-05	1.653587e-05
9.16          	4.690901e-05	2.447456e-05	1.558198e-05	1.651441e-05
9.165         	4.686239e-05	2.444181e-05	1.556803e-05	1.649292e-05
9.17          	4.681481e-05	2.440897e-05	1.555397e-05	1.647140e-05
9.175         	4.676670e-05	2.437607e-05	1.553980e-05	1.644984e-05
9.18          	4.671795e-05	2.434311e-05	1.552551e-05	1.642822e-05
9.185         	4.666899e-05	2.431005e-05	1.551113e-05	1.640658e-05
9.19          	4.662012e-05	2.427690e-05	1.549664e-05	1.638491e-05
9.195         	4.657169e-05	2.424367e-05	1.548205e-05	1.636320e-05
9.2           	4.652310e-05	2.421034e-05	1.546734e-05	1.634146e-05
9.205         	4.647399e-05	2.417693e-05	1.545252e-05	1.631970e-05
9.21          	4.642432e-05	2.414343e-05	1.543759e-05	1.629790e-05
9.215         	4.637398e-05	2.410989e-05	1.542254e-05	1.627607e-05
9.22          	4.632319e-05	2.407629e-05	1.540738e-05	1.625421e-05
9.225         	4.627147e-05	2.404262e-05	1.539212e-05	1.623233e-05
9.23          	4.622047e-05	2.400884e-05	1.537675e-05	1.621041e-05
9.235         	4.616892e-05	2.397496e-05	1.536128e-05	1.618843e-05
9.24          	4.611688e-05	2.394099e-05	1.534569e-05	1.616640e-05
9.245         	4.606440e-05	2.390693e-05	1.532998e-05	1.614432e-05
9.25          	4.601184e-05	2.387279e-05	1.531414e-05	1.612220e-05
9.255         	4.595890e-05	2.383856e-05	1.529820e-05	1.610006e-05
9.26          	4.590553e-05	2.380427e-05	1.528215e-05	1.607788e-05
9.265         	4.585178e-05	2.376988e-05	1.526599e-05	1.605566e-05
9.27          	4.579757e-05	2.373542e-05	1.524974e-05	1.603343e-05
9.275         	4.574311e-05	2.370088e-05	1.523336e-05	1.601116e-05
9.28          	4.568828e-05	2.366627e-05	1.521687e-05	1.598885e-05
9.285         	4.563237e-05	2.363159e-05	1.520027e-05	1.596650e-05
9.29          	4.557647e-05	2.359684e-05	1.518357e-05	1.594410e-05
9.295         	4.552278e-05	2.356202e-05	1.516679e-05	1.592166e-05
9.3           	4.546704e-05	2.352712e-05	1.514988e-05	1.589919e-05
9.305         	4.541051e-05	2.349215e-05	1.513286e-05	1.587667e-05
9.31          	4.535361e-05	2.345711e-05	1.511573e-05	1.585413e-05
9.315         	4.529630e-05	2.342201e-05	1.509849e-05	1.583154e-05
9.32          	4.523889e-05	2.338684e-05	1.508116e-05	1.580892e-05
9.325         	4.518102e-05	2.335160e-05	1.506374e-05	1.578625e-05
9.33          	4.512195e-05	2.331629e-05	1.504622e-05	1.576354e-05
9.335         	4.506335e-05	2.328093e-05	1.502860e-05	1.574082e-05
9.34          	4.500475e-05	2.324549e-05	1.501090e-05	1.571808e-05
9.345         	4.494605e-05	2.320996e-05	1.499312e-05	1.569528e-05
9.35          	4.488716e-05	2.317436e-05	1.497523e-05	1.567246e-05
9.355         	4.482844e-05	2.313869e-05	1.495723e-05	1.564959e-05
9.36          	4.476894e-05	2.310295e-05	1.493914e-05	1.562670e-05
9.365         	4.470911e-05	2.306714e-05	1.492096e-05	1.560378e-05
9.37          	4.464897e-05	2.303128e-05	1.490269e-05	1.558082e-05
9.375         	4.458831e-05	2.299536e-05	1.488434e-05	1.555782e-05
9.38          	4.452693e-05	2.295938e-05	1.486588e-05	1.553480e-05
9.385         	4.446551e-05	2.292334e-05	1.484733e-05	1.551173e-05
9.39          	4.440467e-05	2.288723e-05	1.482868e-05	1.548865e-05
9.395         	4.434372e-05	2.285105e-05	1.480994e-05	1.546555e-05
