# Residuals   
# Time        	p             	Ux            	Uy            	Uz            
6.095         	3.749006e-05	1.884525e-05	1.177729e-05	1.125742e-05
6.1           	3.733975e-05	1.877209e-05	1.172718e-05	1.121440e-05
6.105         	3.719018e-05	1.869928e-05	1.167736e-05	1.117160e-05
6.11          	3.704139e-05	1.862682e-05	1.162778e-05	1.112899e-05
6.115         	3.689320e-05	1.855471e-05	1.157843e-05	1.108654e-05
6.12          	3.674541e-05	1.848294e-05	1.152931e-05	1.104428e-05
6.125         	3.659829e-05	1.841150e-05	1.148043e-05	1.100220e-05
6.13          	3.645224e-05	1.834041e-05	1.143172e-05	1.096031e-05
6.135         	3.630683e-05	1.826966e-05	1.138326e-05	1.091863e-05
6.14          	3.616205e-05	1.819928e-05	1.133505e-05	1.087717e-05
6.145         	3.601805e-05	1.812927e-05	1.128704e-05	1.083589e-05
6.15          	3.587497e-05	1.805963e-05	1.123925e-05	1.079480e-05
6.155         	3.573259e-05	1.799031e-05	1.119168e-05	1.075392e-05
6.16          	3.559088e-05	1.792137e-05	1.114432e-05	1.071325e-05
6.165         	3.544941e-05	1.785285e-05	1.109717e-05	1.067278e-05
6.17          	3.530876e-05	1.778471e-05	1.105025e-05	1.063253e-05
6.175         	3.516892e-05	1.771694e-05	1.100363e-05	1.059252e-05
6.18          	3.502981e-05	1.764954e-05	1.095721e-05	1.055274e-05
6.185         	3.489136e-05	1.758248e-05	1.091098e-05	1.051317e-05
6.19          	3.475366e-05	1.751575e-05	1.086495e-05	1.047379e-05
6.195         	3.461590e-05	1.744934e-05	1.081909e-05	1.043470e-05
6.2           	3.447922e-05	1.738312e-05	1.077350e-05	1.039569e-05
6.205         	3.434384e-05	1.731717e-05	1.072816e-05	1.035687e-05
6.21          	3.420907e-05	1.725143e-05	1.068308e-05	1.031810e-05
6.215         	3.407497e-05	1.718609e-05	1.063826e-05	1.027957e-05
6.22          	3.394147e-05	1.712111e-05	1.059367e-05	1.024124e-05
6.225         	3.380866e-05	1.705647e-05	1.054929e-05	1.020310e-05
6.23          	3.367662e-05	1.699214e-05	1.050517e-05	1.016516e-05
6.235         	3.354537e-05	1.692810e-05	1.046128e-05	1.012742e-05
6.24          	3.341469e-05	1.686442e-05	1.041763e-05	1.008990e-05
6.245         	3.328483e-05	1.680107e-05	1.037421e-05	1.005253e-05
6.25          	3.315536e-05	1.673801e-05	1.033100e-05	1.001531e-05
6.255         	3.302667e-05	1.667520e-05	1.028802e-05	9.978310e-06
6.26          	3.289883e-05	1.661273e-05	1.024523e-05	9.941466e-06
6.265         	3.277184e-05	1.655059e-05	1.020270e-05	9.904780e-06
6.27          	3.264561e-05	1.648880e-05	1.016040e-05	9.868288e-06
6.275         	3.252007e-05	1.642734e-05	1.011832e-05	9.832002e-06
6.28          	3.239509e-05	1.636621e-05	1.007640e-05	9.795917e-06
6.285         	3.227048e-05	1.630538e-05	1.003468e-05	9.760035e-06
6.29          	3.214645e-05	1.624484e-05	9.993194e-06	9.724356e-06
6.295         	3.202302e-05	1.618461e-05	9.951894e-06	9.688832e-06
6.3           	3.190081e-05	1.612463e-05	9.910819e-06	9.653595e-06
6.305         	3.177977e-05	1.606494e-05	9.869952e-06	9.618622e-06
6.31          	3.165915e-05	1.600554e-05	9.829269e-06	9.583788e-06
6.315         	3.153876e-05	1.594642e-05	9.788760e-06	9.549154e-06
6.32          	3.141861e-05	1.588756e-05	9.748419e-06	9.514550e-06
6.325         	3.129894e-05	1.582897e-05	9.708243e-06	9.479975e-06
6.33          	3.117957e-05	1.577057e-05	9.668226e-06	9.445636e-06
6.335         	3.106066e-05	1.571233e-05	9.628373e-06	9.411475e-06
6.34          	3.094234e-05	1.565434e-05	9.588691e-06	9.377451e-06
6.345         	3.082445e-05	1.559663e-05	9.549196e-06	9.343565e-06
6.35          	3.070693e-05	1.553923e-05	9.509906e-06	9.309842e-06
6.355         	3.059054e-05	1.548211e-05	9.470850e-06	9.276290e-06
6.36          	3.047478e-05	1.542528e-05	9.432024e-06	9.242875e-06
6.365         	3.035949e-05	1.536872e-05	9.393424e-06	9.209595e-06
6.37          	3.024476e-05	1.531243e-05	9.355043e-06	9.176459e-06
6.375         	3.012993e-05	1.525642e-05	9.316844e-06	9.143479e-06
6.38          	3.001546e-05	1.520068e-05	9.278799e-06	9.110668e-06
6.385         	2.990142e-05	1.514526e-05	9.241017e-06	9.078014e-06
6.39          	2.978785e-05	1.509009e-05	9.203443e-06	9.045455e-06
6.395         	2.967502e-05	1.503515e-05	9.166048e-06	9.013145e-06
6.4           	2.956282e-05	1.498047e-05	9.128834e-06	8.980965e-06
6.405         	2.945136e-05	1.492606e-05	9.091816e-06	8.948966e-06
6.41          	2.934075e-05	1.487202e-05	9.054982e-06	8.917131e-06
6.415         	2.923085e-05	1.481821e-05	9.018332e-06	8.885483e-06
6.42          	2.912158e-05	1.476460e-05	8.981865e-06	8.853915e-06
6.425         	2.901289e-05	1.471126e-05	8.945588e-06	8.822473e-06
6.43          	2.890473e-05	1.465816e-05	8.909480e-06	8.791121e-06
6.435         	2.879704e-05	1.460532e-05	8.873516e-06	8.759940e-06
6.44          	2.868997e-05	1.455276e-05	8.837683e-06	8.728893e-06
6.445         	2.858337e-05	1.450043e-05	8.802002e-06	8.697985e-06
6.45          	2.847746e-05	1.444834e-05	8.766483e-06	8.667232e-06
6.455         	2.837214e-05	1.439649e-05	8.731142e-06	8.636639e-06
6.46          	2.826742e-05	1.434489e-05	8.695985e-06	8.606221e-06
6.465         	2.816318e-05	1.429354e-05	8.661013e-06	8.575986e-06
6.47          	2.805943e-05	1.424245e-05	8.626226e-06	8.545927e-06
6.475         	2.795612e-05	1.419171e-05	8.591648e-06	8.516054e-06
6.48          	2.785326e-05	1.414118e-05	8.557238e-06	8.486351e-06
6.485         	2.775074e-05	1.409086e-05	8.522997e-06	8.456804e-06
6.49          	2.764887e-05	1.404076e-05	8.488942e-06	8.427400e-06
6.495         	2.754793e-05	1.399087e-05	8.455062e-06	8.398127e-06
6.5           	2.744772e-05	1.394121e-05	8.421334e-06	8.369025e-06
6.505         	2.734797e-05	1.389176e-05	8.387791e-06	8.340081e-06
6.51          	2.724872e-05	1.384252e-05	8.354434e-06	8.311204e-06
6.515         	2.714988e-05	1.379349e-05	8.321256e-06	8.282407e-06
6.52          	2.705119e-05	1.374466e-05	8.288251e-06	8.253720e-06
6.525         	2.695272e-05	1.369605e-05	8.255400e-06	8.225156e-06
6.53          	2.685464e-05	1.364764e-05	8.222698e-06	8.196717e-06
6.535         	2.675717e-05	1.359941e-05	8.190179e-06	8.168438e-06
6.54          	2.666010e-05	1.355138e-05	8.157806e-06	8.140280e-06
6.545         	2.656337e-05	1.350355e-05	8.125571e-06	8.112252e-06
6.55          	2.646704e-05	1.345593e-05	8.093486e-06	8.084338e-06
6.555         	2.637114e-05	1.340853e-05	8.061549e-06	8.056544e-06
6.56          	2.627565e-05	1.336133e-05	8.029749e-06	8.028861e-06
6.565         	2.618034e-05	1.331434e-05	7.998087e-06	8.001221e-06
6.57          	2.608555e-05	1.326755e-05	7.966560e-06	7.973748e-06
6.575         	2.599121e-05	1.322097e-05	7.935171e-06	7.946395e-06
6.58          	2.589726e-05	1.317459e-05	7.903916e-06	7.919161e-06
6.585         	2.580369e-05	1.312841e-05	7.872794e-06	7.892049e-06
6.59          	2.571047e-05	1.308243e-05	7.841802e-06	7.865060e-06
6.595         	2.561759e-05	1.303667e-05	7.810944e-06	7.838193e-06
6.6           	2.552507e-05	1.299110e-05	7.780230e-06	7.811452e-06
6.605         	2.543274e-05	1.294574e-05	7.749650e-06	7.784840e-06
6.61          	2.534093e-05	1.290058e-05	7.719237e-06	7.758391e-06
6.615         	2.524967e-05	1.285563e-05	7.688956e-06	7.732075e-06
6.62          	2.515869e-05	1.281086e-05	7.658794e-06	7.705868e-06
6.625         	2.506845e-05	1.276630e-05	7.628757e-06	7.679764e-06
6.63          	2.497850e-05	1.272193e-05	7.598858e-06	7.653767e-06
6.635         	2.488900e-05	1.267775e-05	7.569097e-06	7.627867e-06
6.64          	2.479992e-05	1.263375e-05	7.539478e-06	7.602057e-06
6.645         	2.471113e-05	1.258995e-05	7.509996e-06	7.576369e-06
6.65          	2.462253e-05	1.254633e-05	7.480668e-06	7.550780e-06
6.655         	2.453429e-05	1.250288e-05	7.451497e-06	7.525306e-06
6.66          	2.444645e-05	1.245965e-05	7.422458e-06	7.499950e-06
6.665         	2.435899e-05	1.241660e-05	7.393570e-06	7.474713e-06
6.67          	2.427198e-05	1.237374e-05	7.364824e-06	7.449595e-06
6.675         	2.418550e-05	1.233107e-05	7.336220e-06	7.424587e-06
6.68          	2.409944e-05	1.228861e-05	7.307761e-06	7.399692e-06
6.685         	2.401376e-05	1.224635e-05	7.279443e-06	7.374913e-06
6.69          	2.392847e-05	1.220426e-05	7.251258e-06	7.350250e-06
6.695         	2.384354e-05	1.216236e-05	7.223207e-06	7.325709e-06
6.7           	2.375898e-05	1.212063e-05	7.195291e-06	7.301277e-06
6.705         	2.367495e-05	1.207910e-05	7.167505e-06	7.276966e-06
6.71          	2.359127e-05	1.203775e-05	7.139844e-06	7.252755e-06
6.715         	2.350790e-05	1.199656e-05	7.112307e-06	7.228640e-06
6.72          	2.342482e-05	1.195553e-05	7.084893e-06	7.204615e-06
6.725         	2.334180e-05	1.191468e-05	7.057606e-06	7.180688e-06
6.73          	2.325911e-05	1.187398e-05	7.030454e-06	7.156861e-06
6.735         	2.317681e-05	1.183341e-05	7.003407e-06	7.133129e-06
6.74          	2.309496e-05	1.179302e-05	6.976467e-06	7.109485e-06
6.745         	2.301345e-05	1.175280e-05	6.949648e-06	7.085930e-06
6.75          	2.293228e-05	1.171274e-05	6.922945e-06	7.062472e-06
6.755         	2.285150e-05	1.167286e-05	6.896364e-06	7.039114e-06
6.76          	2.277104e-05	1.163314e-05	6.869896e-06	7.015849e-06
6.765         	2.269095e-05	1.159359e-05	6.843542e-06	6.992679e-06
6.77          	2.261119e-05	1.155421e-05	6.817304e-06	6.969612e-06
6.775         	2.253128e-05	1.151497e-05	6.791187e-06	6.946646e-06
6.78          	2.245158e-05	1.147589e-05	6.765182e-06	6.923779e-06
6.785         	2.237239e-05	1.143700e-05	6.739296e-06	6.901009e-06
6.79          	2.229367e-05	1.139829e-05	6.713527e-06	6.878327e-06
6.795         	2.221535e-05	1.135975e-05	6.687876e-06	6.855732e-06
6.8           	2.213745e-05	1.132137e-05	6.662344e-06	6.833225e-06
6.805         	2.205983e-05	1.128315e-05	6.636928e-06	6.810812e-06
6.81          	2.198278e-05	1.124515e-05	6.611638e-06	6.788498e-06
6.815         	2.190613e-05	1.120730e-05	6.586465e-06	6.766260e-06
6.82          	2.182975e-05	1.116960e-05	6.561401e-06	6.744103e-06
6.825         	2.175343e-05	1.113203e-05	6.536441e-06	6.722047e-06
6.83          	2.167733e-05	1.109459e-05	6.511581e-06	6.700075e-06
6.835         	2.160152e-05	1.105730e-05	6.486824e-06	6.678183e-06
6.84          	2.152614e-05	1.102016e-05	6.462175e-06	6.656376e-06
6.845         	2.145112e-05	1.098317e-05	6.437628e-06	6.634658e-06
6.85          	2.137643e-05	1.094633e-05	6.413186e-06	6.613023e-06
6.855         	2.130187e-05	1.090964e-05	6.388847e-06	6.591412e-06
6.86          	2.122765e-05	1.087309e-05	6.364583e-06	6.569935e-06
6.865         	2.115375e-05	1.083668e-05	6.340465e-06	6.548558e-06
6.87          	2.108019e-05	1.080043e-05	6.316469e-06	6.527265e-06
6.875         	2.100695e-05	1.076434e-05	6.292580e-06	6.506057e-06
6.88          	2.093403e-05	1.072844e-05	6.268800e-06	6.484930e-06
6.885         	2.086144e-05	1.069267e-05	6.245127e-06	6.463884e-06
6.89          	2.078919e-05	1.065707e-05	6.221563e-06	6.442928e-06
6.895         	2.071726e-05	1.062161e-05	6.198112e-06	6.422065e-06
6.9           	2.064561e-05	1.058629e-05	6.174762e-06	6.401296e-06
6.905         	2.057432e-05	1.055111e-05	6.151518e-06	6.380617e-06
6.91          	2.050311e-05	1.051605e-05	6.128373e-06	6.360029e-06
6.915         	2.043188e-05	1.048113e-05	6.105331e-06	6.339525e-06
6.92          	2.036106e-05	1.044634e-05	6.082387e-06	6.319103e-06
6.925         	2.029066e-05	1.041169e-05	6.059543e-06	6.298775e-06
6.93          	2.022068e-05	1.037717e-05	6.036805e-06	6.278526e-06
6.935         	2.015106e-05	1.034280e-05	6.014170e-06	6.258353e-06
6.94          	2.008171e-05	1.030855e-05	5.991639e-06	6.238259e-06
6.945         	2.001270e-05	1.027447e-05	5.969220e-06	6.218247e-06
6.95          	1.994412e-05	1.024052e-05	5.946890e-06	6.198318e-06
6.955         	1.987600e-05	1.020671e-05	5.924655e-06	6.178472e-06
6.96          	1.980816e-05	1.017301e-05	5.902519e-06	6.158704e-06
6.965         	1.974054e-05	1.013949e-05	5.880494e-06	6.139026e-06
6.97          	1.967316e-05	1.010610e-05	5.858588e-06	6.119415e-06
6.975         	1.960603e-05	1.007282e-05	5.836785e-06	6.099871e-06
6.98          	1.953898e-05	1.003967e-05	5.815073e-06	6.080486e-06
6.985         	1.947218e-05	1.000664e-05	5.793458e-06	6.061166e-06
6.99          	1.940566e-05	9.973734e-06	5.771946e-06	6.041888e-06
6.995         	1.933936e-05	9.940956e-06	5.750525e-06	6.022671e-06
7             	1.927326e-05	9.908296e-06	5.729189e-06	6.003521e-06
7.005         	1.920737e-05	9.875765e-06	5.707936e-06	5.984440e-06
7.01          	1.914171e-05	9.843351e-06	5.686767e-06	5.965425e-06
7.015         	1.907632e-05	9.811053e-06	5.665674e-06	5.946473e-06
7.02          	1.901108e-05	9.778861e-06	5.644659e-06	5.927584e-06
7.025         	1.894591e-05	9.746772e-06	5.623722e-06	5.908759e-06
7.03          	1.888099e-05	9.714797e-06	5.602865e-06	5.889993e-06
7.035         	1.881625e-05	9.682935e-06	5.582092e-06	5.871290e-06
7.04          	1.875179e-05	9.651195e-06	5.561404e-06	5.852659e-06
7.045         	1.868791e-05	9.619564e-06	5.540824e-06	5.834090e-06
7.05          	1.862433e-05	9.588053e-06	5.520327e-06	5.815586e-06
7.055         	1.856114e-05	9.556661e-06	5.499941e-06	5.797167e-06
7.06          	1.849833e-05	9.525338e-06	5.479677e-06	5.778806e-06
7.065         	1.843578e-05	9.494155e-06	5.459510e-06	5.760521e-06
7.07          	1.837347e-05	9.463117e-06	5.439426e-06	5.742309e-06
7.075         	1.831135e-05	9.432204e-06	5.419424e-06	5.724160e-06
7.08          	1.824949e-05	9.401406e-06	5.399508e-06	5.706089e-06
7.085         	1.818792e-05	9.370710e-06	5.379683e-06	5.688107e-06
7.09          	1.812661e-05	9.340126e-06	5.359943e-06	5.670224e-06
7.095         	1.806545e-05	9.309675e-06	5.340298e-06	5.652424e-06
7.1           	1.800456e-05	9.279347e-06	5.320742e-06	5.634669e-06
7.105         	1.794391e-05	9.249132e-06	5.301263e-06	5.616969e-06
7.11          	1.788351e-05	9.219044e-06	5.281845e-06	5.599290e-06
7.115         	1.782335e-05	9.189081e-06	5.262517e-06	5.581674e-06
7.12          	1.776343e-05	9.159230e-06	5.243267e-06	5.564114e-06
7.125         	1.770374e-05	9.129496e-06	5.224100e-06	5.546609e-06
7.13          	1.764425e-05	9.099874e-06	5.205015e-06	5.529166e-06
7.135         	1.758495e-05	9.070364e-06	5.186013e-06	5.511786e-06
7.14          	1.752587e-05	9.040961e-06	5.167092e-06	5.494474e-06
7.145         	1.746697e-05	9.011671e-06	5.148252e-06	5.477231e-06
7.15          	1.740823e-05	8.982503e-06	5.129492e-06	5.460055e-06
7.155         	1.734971e-05	8.953447e-06	5.110819e-06	5.442943e-06
7.16          	1.729107e-05	8.924480e-06	5.092221e-06	5.425892e-06
7.165         	1.723274e-05	8.895585e-06	5.073693e-06	5.408899e-06
7.17          	1.717470e-05	8.866791e-06	5.055237e-06	5.391982e-06
7.175         	1.711701e-05	8.838114e-06	5.036853e-06	5.375110e-06
7.18          	1.705957e-05	8.809540e-06	5.018548e-06	5.358296e-06
7.185         	1.700234e-05	8.781067e-06	5.000320e-06	5.341544e-06
7.19          	1.694534e-05	8.752699e-06	4.982170e-06	5.324857e-06
7.195         	1.688856e-05	8.724429e-06	4.964100e-06	5.308237e-06
7.2           	1.683199e-05	8.696254e-06	4.946109e-06	5.291680e-06
7.205         	1.677568e-05	8.668179e-06	4.928196e-06	5.275179e-06
7.21          	1.671955e-05	8.640208e-06	4.910361e-06	5.258731e-06
7.215         	1.666367e-05	8.612342e-06	4.892602e-06	5.242334e-06
7.22          	1.660804e-05	8.584581e-06	4.874921e-06	5.225990e-06
7.225         	1.655264e-05	8.556928e-06	4.857318e-06	5.209703e-06
7.23          	1.649750e-05	8.529382e-06	4.839795e-06	5.193472e-06
7.235         	1.644260e-05	8.501938e-06	4.822351e-06	5.177302e-06
7.24          	1.638794e-05	8.474596e-06	4.804983e-06	5.161196e-06
7.245         	1.633352e-05	8.447350e-06	4.787691e-06	5.145154e-06
7.25          	1.627926e-05	8.420199e-06	4.770473e-06	5.129176e-06
7.255         	1.622517e-05	8.393148e-06	4.753329e-06	5.113258e-06
7.26          	1.617125e-05	8.366196e-06	4.736259e-06	5.097405e-06
7.265         	1.611754e-05	8.339337e-06	4.719265e-06	5.081613e-06
7.27          	1.606402e-05	8.312569e-06	4.702345e-06	5.065881e-06
7.275         	1.601068e-05	8.285890e-06	4.685493e-06	5.050207e-06
7.28          	1.595745e-05	8.259296e-06	4.668709e-06	5.034594e-06
7.285         	1.590443e-05	8.232792e-06	4.651996e-06	5.019039e-06
7.29          	1.585149e-05	8.206363e-06	4.635345e-06	5.003506e-06
7.295         	1.579864e-05	8.180008e-06	4.618758e-06	4.987997e-06
7.3           	1.574592e-05	8.153756e-06	4.602235e-06	4.972568e-06
7.305         	1.569342e-05	8.127602e-06	4.585779e-06	4.957201e-06
7.31          	1.564113e-05	8.101541e-06	4.569391e-06	4.941887e-06
7.315         	1.558905e-05	8.075573e-06	4.553068e-06	4.926622e-06
7.32          	1.553718e-05	8.049704e-06	4.536814e-06	4.911398e-06
7.325         	1.548551e-05	8.023919e-06	4.520631e-06	4.896236e-06
7.33          	1.543404e-05	7.998217e-06	4.504515e-06	4.881128e-06
7.335         	1.538280e-05	7.972596e-06	4.488467e-06	4.866068e-06
7.34          	1.533175e-05	7.947061e-06	4.472486e-06	4.851064e-06
7.345         	1.528084e-05	7.921617e-06	4.456566e-06	4.836104e-06
7.35          	1.523010e-05	7.896258e-06	4.440705e-06	4.821188e-06
7.355         	1.517954e-05	7.870983e-06	4.424910e-06	4.806320e-06
7.36          	1.512914e-05	7.845795e-06	4.409178e-06	4.791501e-06
7.365         	1.507890e-05	7.820694e-06	4.393516e-06	4.776734e-06
7.37          	1.502885e-05	7.795684e-06	4.377913e-06	4.762020e-06
7.375         	1.497896e-05	7.770766e-06	4.362369e-06	4.747357e-06
7.38          	1.492927e-05	7.745935e-06	4.346886e-06	4.732743e-06
7.385         	1.487979e-05	7.721189e-06	4.331464e-06	4.718180e-06
7.39          	1.483027e-05	7.696522e-06	4.316105e-06	4.703667e-06
7.395         	1.478102e-05	7.671917e-06	4.300807e-06	4.689211e-06
7.4           	1.473184e-05	7.647388e-06	4.285574e-06	4.674799e-06
7.405         	1.468282e-05	7.622939e-06	4.270407e-06	4.660436e-06
7.41          	1.463403e-05	7.598572e-06	4.255300e-06	4.646120e-06
7.415         	1.458546e-05	7.574287e-06	4.240253e-06	4.631852e-06
7.42          	1.453711e-05	7.550087e-06	4.225267e-06	4.617633e-06
7.425         	1.448898e-05	7.525969e-06	4.210342e-06	4.603467e-06
7.43          	1.444104e-05	7.501936e-06	4.195477e-06	4.589343e-06
7.435         	1.439333e-05	7.477986e-06	4.180673e-06	4.575276e-06
7.44          	1.434580e-05	7.454131e-06	4.165929e-06	4.561254e-06
7.445         	1.429845e-05	7.430360e-06	4.151245e-06	4.547277e-06
7.45          	1.425128e-05	7.406663e-06	4.136623e-06	4.533343e-06
7.455         	1.420428e-05	7.383044e-06	4.122058e-06	4.519452e-06
7.46          	1.415746e-05	7.359502e-06	4.107554e-06	4.505605e-06
7.465         	1.411082e-05	7.336039e-06	4.093111e-06	4.491806e-06
7.47          	1.406436e-05	7.312654e-06	4.078727e-06	4.478053e-06
7.475         	1.401807e-05	7.289347e-06	4.064401e-06	4.464346e-06
7.48          	1.397194e-05	7.266116e-06	4.050133e-06	4.450685e-06
7.485         	1.392598e-05	7.242964e-06	4.035924e-06	4.437073e-06
7.49          	1.388018e-05	7.219886e-06	4.021773e-06	4.423510e-06
7.495         	1.383453e-05	7.196886e-06	4.007680e-06	4.409993e-06
7.5           	1.378907e-05	7.173961e-06	3.993645e-06	4.396520e-06
7.505         	1.374377e-05	7.151110e-06	3.979667e-06	4.383092e-06
7.51          	1.369863e-05	7.128339e-06	3.965746e-06	4.369709e-06
7.515         	1.365366e-05	7.105645e-06	3.951884e-06	4.356372e-06
7.52          	1.360884e-05	7.083023e-06	3.938075e-06	4.343077e-06
7.525         	1.356417e-05	7.060473e-06	3.924315e-06	4.329829e-06
7.53          	1.351956e-05	7.037982e-06	3.910606e-06	4.316626e-06
7.535         	1.347498e-05	7.015573e-06	3.896953e-06	4.303464e-06
7.54          	1.343065e-05	6.993235e-06	3.883354e-06	4.290341e-06
7.545         	1.338653e-05	6.970971e-06	3.869806e-06	4.277260e-06
7.55          	1.334256e-05	6.948781e-06	3.856317e-06	4.264218e-06
7.555         	1.329880e-05	6.926662e-06	3.842882e-06	4.251219e-06
7.56          	1.325531e-05	6.904615e-06	3.829499e-06	4.238263e-06
7.565         	1.321206e-05	6.882637e-06	3.816172e-06	4.225349e-06
7.57          	1.316899e-05	6.860733e-06	3.802899e-06	4.212478e-06
7.575         	1.312604e-05	6.838904e-06	3.789677e-06	4.199646e-06
7.58          	1.308324e-05	6.817146e-06	3.776509e-06	4.186854e-06
7.585         	1.304059e-05	6.795459e-06	3.763394e-06	4.174103e-06
7.59          	1.299807e-05	6.773842e-06	3.750334e-06	4.161395e-06
7.595         	1.295570e-05	6.752296e-06	3.737330e-06	4.148730e-06
7.6           	1.291347e-05	6.730825e-06	3.724383e-06	4.136110e-06
7.605         	1.287138e-05	6.709429e-06	3.711490e-06	4.123535e-06
7.61          	1.282942e-05	6.688103e-06	3.698654e-06	4.111006e-06
7.615         	1.278759e-05	6.666845e-06	3.685873e-06	4.098518e-06
7.62          	1.274591e-05	6.645655e-06	3.673143e-06	4.086071e-06
7.625         	1.270440e-05	6.624532e-06	3.660463e-06	4.073666e-06
7.63          	1.266303e-05	6.603474e-06	3.647831e-06	4.061296e-06
7.635         	1.262179e-05	6.582481e-06	3.635248e-06	4.048973e-06
7.64          	1.258066e-05	6.561556e-06	3.622712e-06	4.036687e-06
7.645         	1.253967e-05	6.540699e-06	3.610220e-06	4.024432e-06
7.65          	1.249883e-05	6.519905e-06	3.597773e-06	4.012215e-06
7.655         	1.245812e-05	6.499176e-06	3.585373e-06	4.000036e-06
7.66          	1.241755e-05	6.478510e-06	3.573020e-06	3.987897e-06
7.665         	1.237712e-05	6.457911e-06	3.560715e-06	3.975798e-06
7.67          	1.233681e-05	6.437382e-06	3.548455e-06	3.963740e-06
7.675         	1.229662e-05	6.416923e-06	3.536243e-06	3.951721e-06
7.68          	1.225657e-05	6.396533e-06	3.524075e-06	3.939742e-06
7.685         	1.221668e-05	6.376207e-06	3.511955e-06	3.927802e-06
7.69          	1.217693e-05	6.355944e-06	3.499881e-06	3.915898e-06
7.695         	1.213730e-05	6.335748e-06	3.487852e-06	3.904031e-06
7.7           	1.209780e-05	6.315617e-06	3.475868e-06	3.892200e-06
7.705         	1.205843e-05	6.295553e-06	3.463930e-06	3.880408e-06
7.71          	1.201921e-05	6.275552e-06	3.452039e-06	3.868653e-06
7.715         	1.198012e-05	6.255614e-06	3.440191e-06	3.856934e-06
7.72          	1.194113e-05	6.235747e-06	3.428389e-06	3.845253e-06
7.725         	1.190225e-05	6.215949e-06	3.416631e-06	3.833609e-06
7.73          	1.186351e-05	6.196212e-06	3.404919e-06	3.822002e-06
7.735         	1.182490e-05	6.176540e-06	3.393256e-06	3.810432e-06
7.74          	1.178642e-05	6.156927e-06	3.381639e-06	3.798898e-06
7.745         	1.174801e-05	6.137377e-06	3.370064e-06	3.787400e-06
7.75          	1.170971e-05	6.117888e-06	3.358532e-06	3.775940e-06
7.755         	1.167155e-05	6.098459e-06	3.347041e-06	3.764513e-06
7.76          	1.163350e-05	6.079086e-06	3.335592e-06	3.753118e-06
7.765         	1.159556e-05	6.059768e-06	3.324182e-06	3.741757e-06
7.77          	1.155771e-05	6.040505e-06	3.312812e-06	3.730427e-06
7.775         	1.152002e-05	6.021295e-06	3.301483e-06	3.719122e-06
7.78          	1.148243e-05	6.002143e-06	3.290193e-06	3.707853e-06
7.785         	1.144497e-05	5.983048e-06	3.278946e-06	3.696617e-06
7.79          	1.140762e-05	5.964012e-06	3.267745e-06	3.685415e-06
7.795         	1.137040e-05	5.945035e-06	3.256589e-06	3.674244e-06
7.8           	1.133327e-05	5.926118e-06	3.245479e-06	3.663108e-06
7.805         	1.129629e-05	5.907269e-06	3.234413e-06	3.652007e-06
7.81          	1.125946e-05	5.888477e-06	3.223385e-06	3.640944e-06
7.815         	1.122270e-05	5.869731e-06	3.212393e-06	3.629919e-06
7.82          	1.118620e-05	5.851040e-06	3.201445e-06	3.618929e-06
7.825         	1.114987e-05	5.832403e-06	3.190545e-06	3.607966e-06
7.83          	1.111369e-05	5.813827e-06	3.179690e-06	3.597032e-06
7.835         	1.107765e-05	5.795324e-06	3.168883e-06	3.586131e-06
7.84          	1.104177e-05	5.776894e-06	3.158121e-06	3.575272e-06
7.845         	1.100603e-05	5.758508e-06	3.147397e-06	3.564456e-06
7.85          	1.097040e-05	5.740174e-06	3.136714e-06	3.553682e-06
7.855         	1.093487e-05	5.721897e-06	3.126071e-06	3.542944e-06
7.86          	1.089946e-05	5.703673e-06	3.115470e-06	3.532240e-06
7.865         	1.086415e-05	5.685509e-06	3.104909e-06	3.521568e-06
7.87          	1.082895e-05	5.667406e-06	3.094388e-06	3.510927e-06
7.875         	1.079385e-05	5.649363e-06	3.083905e-06	3.500318e-06
7.88          	1.075884e-05	5.631380e-06	3.073462e-06	3.489743e-06
7.885         	1.072395e-05	5.613455e-06	3.063058e-06	3.479203e-06
7.89          	1.068918e-05	5.595588e-06	3.052691e-06	3.468698e-06
7.895         	1.065450e-05	5.577781e-06	3.042361e-06	3.458229e-06
7.9           	1.061992e-05	5.560028e-06	3.032067e-06	3.447793e-06
7.905         	1.058545e-05	5.542329e-06	3.021807e-06	3.437391e-06
7.91          	1.055111e-05	5.524683e-06	3.011584e-06	3.427020e-06
7.915         	1.051690e-05	5.507097e-06	3.001399e-06	3.416678e-06
7.92          	1.048281e-05	5.489566e-06	2.991252e-06	3.406367e-06
7.925         	1.044883e-05	5.472089e-06	2.981145e-06	3.396086e-06
7.93          	1.041496e-05	5.454671e-06	2.971078e-06	3.385836e-06
7.935         	1.038122e-05	5.437306e-06	2.961050e-06	3.375617e-06
7.94          	1.034761e-05	5.419996e-06	2.951062e-06	3.365429e-06
7.945         	1.031408e-05	5.402741e-06	2.941115e-06	3.355273e-06
7.95          	1.028064e-05	5.385546e-06	2.931205e-06	3.345150e-06
7.955         	1.024729e-05	5.368412e-06	2.921329e-06	3.335059e-06
7.96          	1.021405e-05	5.351335e-06	2.911494e-06	3.324998e-06
7.965         	1.018091e-05	5.334310e-06	2.901697e-06	3.314968e-06
7.97          	1.014785e-05	5.317345e-06	2.891935e-06	3.304971e-06
7.975         	1.011491e-05	5.300442e-06	2.882215e-06	3.295025e-06
